sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,height_m,potential/wage,value/wage
-2.716263429760755,l. messi,"RW, ST, CF",3.957501446649788,3.6017798457618055,9.870563507311795,15.972639753048743,1.8510891318776228,-1.6464669088644572,-0.95914969963859,-0.3094912394430519
-1.5874501103662855,r. lewandowski,ST,3.812153722682563,3.437469793969048,15.3214064656118,13.404542691691157,1.4298690625888373,0.5391659386925224,-0.95802388865427,-0.10222974548443561
-7.79122645033437,cristiano ronaldo,"ST, LW",3.666805998715338,3.273159742176291,5.536158263362393,13.404542691691157,2.2723092011664083,0.8305836517001196,-0.9581070894660443,-0.389838244667987
-1.5014262658963446,neymar jr,"LW, CAM",3.666805998715338,3.273159742176291,16.569189793415415,13.404542691691157,0.7980389586556592,-0.9179226263454642,-0.9581070894660443,-0.06555483619257339
-1.4232429437942573,k. de bruyne,"CM, CAM",3.666805998715338,3.273159742176291,16.109480146329872,17.513497989863293,1.008648993300052,-0.043669487322672215,-0.9598376663509487,-0.18980832586861196
-1.149416398456578,j. oblak,GK,3.666805998715338,3.6017798457618055,14.336314364714209,6.213870919889917,0.5874289240112666,0.9762925082039151,-0.9496078065401771,0.3344540934927582
0.01031520725640855,k. mbappé,"ST, LW",3.666805998715338,3.9303999493473203,25.106654667861203,11.350065042605088,-0.6762312838550898,0.10203936918112642,-0.9563996641113723,0.31562923246563795
-2.365954807740428,m. neuer,GK,3.521458274748113,3.108849690383533,1.3987714395925086,3.9539455058952413,2.0616991665220157,1.7048367907229085,-0.9421692967547686,-0.399938433885452
-1.4431031348864147,m. ter stegen,GK,3.521458274748113,3.437469793969048,12.628821389825049,12.377303867148123,0.7980389586556592,0.8305836517001196,-0.9574115306796103,-0.15079504642039637
-1.085175892074683,h. kane,ST,3.521458274748113,3.108849690383533,16.634862600141922,11.863684454876605,0.3768188893668738,0.9762925082039151,-0.9572542811453568,-0.0011324626338416338
-0.575246069395601,n. kanté,"CDM, CM",3.521458274748113,3.108849690383533,12.760167003278061,11.350065042605088,1.008648993300052,-1.9378846218720547,-0.9568880167022219,-0.11037040040734325
-2.4525703897475655,k. benzema,"CF, ST",3.376110550780888,2.944539638590776,8.294416145875648,17.513497989863293,1.6404790972332302,0.5391659386925224,-0.9599660333176866,-0.3670060454998201
-1.4552707379950178,t. courtois,GK,3.376110550780888,3.273159742176291,10.855655608209386,12.377303867148123,0.7980389586556592,2.5790899297457,-0.9575013875563264,-0.207081380891486
-1.1599567233378905,h. son,"LM, CF, LW",3.376110550780888,2.944539638590776,13.285549457090111,10.836445630333571,0.5874289240112666,0.2477482256849251,-0.956590565578704,-0.07081917723925216
-1.1584403958988245,casemiro,CDM,3.376110550780888,2.944539638590776,11.184019641841916,15.459020340777226,0.7980389586556592,0.5391659386925224,-0.9592289584764204,-0.26767156889441523
-1.0389463969812067,v. van dijk,CB,3.376110550780888,2.944539638590776,10.921328414935891,11.350065042605088,0.7980389586556592,1.7048367907229085,-0.9569856872203906,-0.1738171542394894
-0.8412320923654267,s. mané,LW,3.376110550780888,2.944539638590776,12.891512616731074,13.404542691691157,0.7980389586556592,-0.9179226263454642,-0.9582734910895926,-0.1736493056843779
-0.818709082355885,m. salah,RW,3.376110550780888,2.944539638590776,12.891512616731074,13.404542691691157,0.7980389586556592,-0.9179226263454642,-0.9582734910895926,-0.1736493056843779
-0.7844622723906377,ederson,GK,3.376110550780888,3.273159742176291,11.972093322559989,9.809206805790536,0.3768188893668738,0.9762925082039151,-0.9554571436110321,-0.07366192140445872
-0.6969960676737804,j. kimmich,"CDM, RB",3.376110550780888,3.108849690383533,13.810931910902159,7.754729156704468,0.16620885472248112,-0.6265049133378668,-0.953042240049283,0.14001768168023343
-0.6892664960941511,alisson,GK,3.376110550780888,3.108849690383533,10.395945961123843,9.29558739351902,0.5874289240112666,1.413419077715311,-0.9550374174105815,-0.11370970324061412
-0.03132832192379499,g. donnarumma,GK,3.376110550780888,3.6017798457618055,15.3214064656118,5.186632095346883,-0.6762312838550898,2.1419633602343042,-0.9466858871224818,0.5687982599322211
-2.796184980878357,sergio ramos,CB,3.2307628268136632,2.7802295867980185,2.7779003808491365,5.443441801482641,2.0616991665220157,0.3934570821887237,-0.9484883521396159,-0.3460297717838861
-2.0299588374010415,l. suárez,ST,3.2307628268136632,2.7802295867980185,5.4704854566358865,6.4706806260256755,1.8510891318776228,0.10203936918112642,-0.9510350204652293,-0.21997550689515127
-1.810239293120767,t. kroos,CM,3.2307628268136632,2.7802295867980185,9.476526666952758,15.459020340777226,1.2192590279444446,0.2477482256849251,-0.9593014236995785,-0.311382581327161
-1.4409950699101521,r. lukaku,ST,3.2307628268136632,2.7802295867980185,11.906420515833483,12.89092327941964,0.5874289240112666,1.413419077715311,-0.9580750891538233,-0.18872016921929294
-1.4211718624140695,k. navas,GK,3.2307628268136632,2.7802295867980185,1.661462666498533,6.213870919889917,1.8510891318776228,0.5391659386925224,-0.9504718149701423,-0.4392825555756393
-1.0657225205393481,r. sterling,"LW, RW",3.2307628268136632,2.944539638590776,13.745259104175654,14.43178151623419,0.16620885472248112,-1.6464669088644572,-0.9587841719342765,-0.17717701928232474
-0.7126771124094876,bruno fernandes,CAM,3.2307628268136632,2.944539638590776,13.745259104175654,12.377303867148123,0.16620885472248112,-0.3350872003302695,-0.9576811013097589,-0.11535550249415474
0.2817008352531524,e. haaland,ST,3.2307628268136632,3.6017798457618055,17.685627507766018,5.186632095346883,-1.0974513531438752,1.850545647226707,-0.9466858871224818,0.7393629098446138
